unique_id,code,slug,caption,type,is_actual,publ_date,start_date,end_date,version,file
531942,41005,zakon-za-rezerva-na-vaorazhenite-sili-na-republika-balgariya,"ЗАКОН за резерва на въоръжените сили на Република България",4,true,2024-08-20,2024-08-24,,,laws/zakon-za-rezerva-na-vaorazhenite-sili-na-republika-balgariya.json
535942,41008,zakon-za-priznavane-izpalnenie-i-izprashtane-na-sadebni-resheniya-i-resheniya-za-probaciya-s-ogled-uprazhnyavane-na-nadz,"ЗАКОН за признаване, изпълнение и изпращане на съдебни решения и решения за пробация с оглед упражняване на надзор върху пробационните мерки и алтернативните санкции",4,true,2012-03-27,2012-04-28,,,laws/zakon-za-priznavane-izpalnenie-i-izprashtane-na-sadebni-resheniya-i-resheniya-za-probaciya-s-ogled-uprazhnyavane-na-nadz.json
536698,41009,zakon-za-hazarta,"ЗАКОН за хазарта",4,true,2025-06-17,2025-06-21,,,laws/zakon-za-hazarta.json
541457,41011,zakon-za-mladezhta,"ЗАКОН за младежта",4,true,2022-08-02,2022-08-02,,,laws/zakon-za-mladezhta.json
549449,41014,zakon-za-statistikata-na-vatresayuznata-targoviya-sas-stoki-zagl-izm-dv-br-61-ot-2022-g,"ЗАКОН за статистиката на вътресъюзната търговия със стоки (Загл. изм. – ДВ, бр. 61 от 2022 г.)",4,true,2022-08-02,2022-08-06,,,laws/zakon-za-statistikata-na-vatresayuznata-targoviya-sas-stoki-zagl-izm-dv-br-61-ot-2022-g.json
554180,41018,zakon-za-vinoto-i-spirtnite-napitki,"ЗАКОН за виното и спиртните напитки",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-vinoto-i-spirtnite-napitki.json
559413,41026,zakon-za-upravlenie-na-otpadacite,"ЗАКОН за управление на отпадъците",4,true,2024-09-24,2024-09-24,,,laws/zakon-za-upravlenie-na-otpadacite.json
584400,41040,zakon-za-nagrazhdavane-na-lica-za-osobeni-zaslugi-kam-balgarskata-darzhava-i-naciyata,"ЗАКОН за награждаване на лица за особени заслуги към българската държава и нацията",4,true,2024-02-23,2024-02-23,,,laws/zakon-za-nagrazhdavane-na-lica-za-osobeni-zaslugi-kam-balgarskata-darzhava-i-naciyata.json
761516,41048,zakon-za-zapasite-ot-neft-i-neftoprodukti,"ЗАКОН за запасите от нефт и нефтопродукти",4,true,2025-10-17,2025-10-21,,,laws/zakon-za-zapasite-ot-neft-i-neftoprodukti.json
761517,41049,zakon-za-publichnite-finansi,"ЗАКОН за публичните финанси",4,true,2020-11-17,2020-11-17,,,laws/zakon-za-publichnite-finansi.json
1218662,41053,zakon-za-turizma,"ЗАКОН за туризма",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-turizma.json
1355783,41059,zakona-za-darzhavena-kontrola-varhu-chastnite-zastrahovatelni-predpriyatiya,"ЗАКОНЪ за държавенъ контролъ върху частните застрахователни предприятия",4,true,1931-05-01,1931-05-05,,,laws/zakona-za-darzhavena-kontrola-varhu-chastnite-zastrahovatelni-predpriyatiya.json
1887419,41091,zakon-za-ikonomicheskite-i-finansovite-otnosheniya-s-druzhestvata-registrirani-v-yurisdikcii-s-preferencialen-danachen-r,"ЗАКОН за икономическите и финансовите отношения с дружествата, регистрирани в юрисдикции с преференциален данъчен режим, контролираните от тях лица и техните действителни собственици  (Загл. изм. – ДВ, бр. 48 от 2016 г., в сила от 1.07.2016 г.)",4,true,2024-09-17,2024-09-21,,,laws/zakon-za-ikonomicheskite-i-finansovite-otnosheniya-s-druzhestvata-registrirani-v-yurisdikcii-s-preferencialen-danachen-r.json
2011194,41266,zakon-za-ogranichavane-izmenenieto-na-klimata,"ЗАКОН за ограничаване изменението на климата",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-ogranichavane-izmenenieto-na-klimata.json
2229939,41299,zakon-za-ministerstvoto-na-vatreshnite-raboti,"ЗАКОН за Министерството на вътрешните работи",4,true,2026-02-13,2026-02-17,,,laws/zakon-za-ministerstvoto-na-vatreshnite-raboti.json
2282752,41349,zakon-za-zashtita-na-rasteniyata,"ЗАКОН за защита на растенията",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-zashtita-na-rasteniyata.json
2451195,41518,zakon-za-smetnata-palata,"ЗАКОН за Сметната палата",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-smetnata-palata.json
2547151,41526,zakon-za-fiskalen-savet-i-avtomatichni-korektivni-mehanizmi,"ЗАКОН за Фискален съвет и автоматични корективни механизми",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-fiskalen-savet-i-avtomatichni-korektivni-mehanizmi.json
2560203,41528,zakon-za-energiynata-efektivnost,"ЗАКОН за енергийната ефективност",4,true,2025-11-14,2025-11-14,,,laws/zakon-za-energiynata-efektivnost.json
2592197,41623,zakon-za-evropeyskata-zapoved-za-zashtita,"ЗАКОН за Европейската заповед за защита",4,true,2016-04-26,2016-05-27,,,laws/zakon-za-evropeyskata-zapoved-za-zashtita.json
2633924,41636,zakon-za-zakrivane-na-nacionalnata-sluzhba-po-zarnoto,"ЗАКОН за закриване на Националната служба по зърното",4,true,2015-07-28,2015-08-01,,,laws/zakon-za-zakrivane-na-nacionalnata-sluzhba-po-zarnoto.json
2643322,41640,zakon-za-nacionalnata-sluzhba-za-ohrana,"ЗАКОН за Националната служба за охрана",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-nacionalnata-sluzhba-za-ohrana.json
2643325,41639,zakon-za-upravlenie-i-funkcionirane-na-sistemata-za-zashtita-na-nacionalnata-sigurnost,"ЗАКОН за управление и функциониране на системата за защита на националната сигурност",4,true,2025-11-04,2025-11-08,,,laws/zakon-za-upravlenie-i-funkcionirane-na-sistemata-za-zashtita-na-nacionalnata-sigurnost.json
2645760,41641,zakon-za-garantirane-na-vlogovete-v-bankite,"ЗАКОН за гарантиране на влоговете в банките",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-garantirane-na-vlogovete-v-bankite.json
2645768,41642,zakon-za-vazstanovyavane-i-prestrukturirane-na-kreditni-institucii-i-investicionni-posrednici,"ЗАКОН за възстановяване и преструктуриране на кредитни институции и инвестиционни посредници",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-vazstanovyavane-i-prestrukturirane-na-kreditni-institucii-i-investicionni-posrednici.json
2669542,41645,zakon-za-darzhavna-agenciya-razuznavane,"ЗАКОН за Държавна агенция ""Разузнаване""",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-darzhavna-agenciya-razuznavane.json
2669543,41644,zakon-za-preduchilishtnoto-i-uchilishtnoto-obrazovanie,"ЗАКОН за предучилищното и училищното образование",4,true,2025-08-05,2025-09-15,,,laws/zakon-za-preduchilishtnoto-i-uchilishtnoto-obrazovanie.json
2689930,41657,zakon-za-voennoto-razuznavane,"ЗАКОН за военното разузнаване",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-voennoto-razuznavane.json
2691084,41658,zakon-za-priemane-na-deklaraciya-po-chl-287-al-1-ot-konvenciyata-na-organizaciyata-na-obedinenite-nacii-po-morsko-pravo-,"ЗАКОН за приемане на Декларация по чл. 287, ал. 1 от Конвенцията на Организацията на обединените нации по морско право за признаване на юрисдикцията на Международния трибунал по морско право",4,true,2015-11-17,2015-11-17,,,laws/zakon-za-priemane-na-deklaraciya-po-chl-287-al-1-ot-konvenciyata-na-organizaciyata-na-obedinenite-nacii-po-morsko-pravo-.json
2707581,41663,zakon-za-izpalnenie-na-konvenciyata-po-kasetachnite-boepripasi-i-konvenciyata-za-zabranata-na-izpolzvaneto-skladiraneto-,"ЗАКОН за изпълнение на Конвенцията по касетъчните боеприпаси и Конвенцията за забраната на използването, складирането, производството и трансфера на противопехотни мини и за тяхното унищожаване",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-izpalnenie-na-konvenciyata-po-kasetachnite-boepripasi-i-konvenciyata-za-zabranata-na-izpolzvaneto-skladiraneto-.json
2707582,41756,zakon-za-schetovodstvoto,"ЗАКОН за счетоводството",4,true,2026-03-27,2026-01-01,2026-03-10,,laws/zakon-za-schetovodstvoto.json
2719535,41762,zakon-za-upravlenie-na-sredstvata-ot-evropeyskite-fondove-pri-spodeleno-upravlenie-zagl-izm-dv-br-51-ot-2022-g-v-sila-ot,"ЗАКОН за управление на средствата от Европейските фондове при споделено управление (Загл. изм. – ДВ, бр. 51 от 2022 г., в сила от 1.07.2022 г.)",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-upravlenie-na-sredstvata-ot-evropeyskite-fondove-pri-spodeleno-upravlenie-zagl-izm-dv-br-51-ot-2022-g-v-sila-ot.json
2752471,41765,zakon-za-obshtestvenite-porachki,"ЗАКОН за обществените поръчки",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-obshtestvenite-porachki.json
2797996,41849,zakon-za-trudovata-migraciya-i-trudovata-mobilnost,"ЗАКОН за трудовата миграция и трудовата мобилност",4,true,2025-06-27,2025-07-01,,,laws/zakon-za-trudovata-migraciya-i-trudovata-mobilnost.json
2797997,41850,zakon-za-priznavane-izpalnenie-i-izprashtane-na-aktove-za-nalagane-na-merki-za-procesualna-prinuda-razlichni-ot-merkite-,"ЗАКОН за признаване, изпълнение и изпращане на актове за налагане на мерки за процесуална принуда, различни от мерките, изискващи задържане",4,true,2016-04-26,2016-05-27,,,laws/zakon-za-priznavane-izpalnenie-i-izprashtane-na-aktove-za-nalagane-na-merki-za-procesualna-prinuda-razlichni-ot-merkite-.json
2797999,41852,zakon-za-ravnopostavenost-na-zhenite-i-mazhete,"ЗАКОН за равнопоставеност на жените и мъжете",4,true,2016-04-26,2016-04-30,,,laws/zakon-za-ravnopostavenost-na-zhenite-i-mazhete.json
2817269,41857,zakon-za-elektronnata-identifikaciya,"ЗАКОН за електронната идентификация",4,true,2022-02-22,2022-02-22,,,laws/zakon-za-elektronnata-identifikaciya.json
2827962,41858,zakon-za-centara-za-ocenka-na-riska-po-hranitelnata-veriga,"ЗАКОН за Центъра за оценка на риска по хранителната верига",4,true,2024-03-19,2024-03-23,,,laws/zakon-za-centara-za-ocenka-na-riska-po-hranitelnata-veriga.json
2868733,41866,zakon-za-kreditite-za-nedvizhimi-imoti-na-potrebiteli,"ЗАКОН за кредитите за недвижими имоти на потребители",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-kreditite-za-nedvizhimi-imoti-na-potrebiteli.json
2917968,41877,zakon-za-predostavyane-na-pomosht-za-izplashtane-na-zadalzheniya-na-nacionalna-elektricheska-kompaniya-ead,"ЗАКОН за предоставяне на помощ за изплащане на задължения на ""Национална електрическа компания"" – ЕАД",4,true,2016-09-30,2016-09-30,,,laws/zakon-za-predostavyane-na-pomosht-za-izplashtane-na-zadalzheniya-na-nacionalna-elektricheska-kompaniya-ead.json
2917969,41878,zakon-za-prilagane-na-merkite-sreshtu-pazarnite-zloupotrebi-s-finansovi-instrumenti,"ЗАКОН за прилагане на мерките срещу пазарните злоупотреби с финансови инструменти",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-prilagane-na-merkite-sreshtu-pazarnite-zloupotrebi-s-finansovi-instrumenti.json
2922114,41887,zakon-za-ogranichavane-noseneto-na-obleklo-prikrivashto-ili-skrivashto-liceto,"ЗАКОН за ограничаване носенето на облекло, прикриващо или скриващо лицето",4,true,2016-10-11,2016-10-15,,,laws/zakon-za-ogranichavane-noseneto-na-obleklo-prikrivashto-ili-skrivashto-liceto.json
2972115,41891,zakon-za-nezavisimiya-finansov-odit-i-izrazyavaneto-na-sigurnost-po-ustoychivostta-zagl-dop-dv-br-79-ot-2024-g,"ЗАКОН за независимия финансов одит и изразяването на сигурност по устойчивостта (Загл. доп. – ДВ, бр. 79 от 2024 г.)",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-nezavisimiya-finansov-odit-i-izrazyavaneto-na-sigurnost-po-ustoychivostta-zagl-dop-dv-br-79-ot-2024-g.json
3000866,42144,zakon-za-protivodeystvie-na-terorizma,"ЗАКОН за противодействие на тероризма",4,true,2025-07-29,2026-01-31,,,laws/zakon-za-protivodeystvie-na-terorizma.json
3206713,42489,zakon-za-darzhavnite-pomoshti,"ЗАКОН за държавните помощи",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-darzhavnite-pomoshti.json
3237972,42492,zakon-za-koncesiite,"ЗАКОН за концесиите",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-koncesiite.json
3263996,42500,zakon-za-otnemane-na-nezakonno-pridobitoto-imushtestvo-zagl-izm-dv-br-84-ot-2023-g-v-sila-ot-6102023-g,"ЗАКОН за отнемане на незаконно придобитото имущество (Загл. изм. – ДВ, бр. 84 от 2023 г., в сила от 6.10.2023 г.)",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-otnemane-na-nezakonno-pridobitoto-imushtestvo-zagl-izm-dv-br-84-ot-2023-g-v-sila-ot-6102023-g.json
3269488,42502,zakon-za-chastnata-ohranitelna-deynost,"ЗАКОН за частната охранителна дейност",4,true,2020-08-04,2020-08-08,,,laws/zakon-za-chastnata-ohranitelna-deynost.json
3334715,42505,zakon-za-pazarite-na-finansovi-instrumenti,"ЗАКОН за пазарите на финансови инструменти",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-pazarite-na-finansovi-instrumenti.json
3347503,42506,zakon-za-evropeyskata-zapoved-za-razsledvane,"ЗАКОН за Европейската заповед за разследване",4,true,2024-04-23,2024-04-27,,,laws/zakon-za-evropeyskata-zapoved-za-razsledvane.json
3398997,42509,zakon-za-platezhnite-uslugi-i-platezhnite-sistemi,"ЗАКОН за платежните услуги и платежните системи",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-platezhnite-uslugi-i-platezhnite-sistemi.json
3406105,42510,zakon-za-elektronnite-saobshtitelni-mrezhi-i-fizicheska-infrastruktura,"ЗАКОН за електронните съобщителни мрежи и физическа инфраструктура",4,true,2025-04-25,2025-04-29,,,laws/zakon-za-elektronnite-saobshtitelni-mrezhi-i-fizicheska-infrastruktura.json
3464904,42512,zakon-za-merkite-sreshtu-izpiraneto-na-pari,"ЗАКОН за мерките срещу изпирането на пари",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-merkite-sreshtu-izpiraneto-na-pari.json
3754522,42524,zakon-za-administrativnoto-regulirane-na-ikonomicheskite-deynosti-svarzani-s-neft-i-produkti-ot-neften-proizhod,"ЗАКОН за административното регулиране на икономическите дейности, свързани с нефт и продукти от нефтен произход",4,true,2025-11-14,2025-11-14,,,laws/zakon-za-administrativnoto-regulirane-na-ikonomicheskite-deynosti-svarzani-s-neft-i-produkti-ot-neften-proizhod.json
3804245,42527,zakon-za-fizicheskoto-vazpitanie-i-sporta,"ЗАКОН за физическото възпитание и спорта",4,true,2024-09-24,2024-09-28,,,laws/zakon-za-fizicheskoto-vazpitanie-i-sporta.json
3818710,42530,zakon-za-predpriyatiyata-na-socialnata-i-solidarna-ikonomika,"ЗАКОН за предприятията на социалната и солидарна икономика",4,true,2020-02-25,2020-02-25,,,laws/zakon-za-predpriyatiyata-na-socialnata-i-solidarna-ikonomika.json
3826122,42532,zakon-za-kibersigurnost,"ЗАКОН за киберсигурност",4,true,2026-02-13,2026-02-17,,,laws/zakon-za-kibersigurnost.json
3858844,42566,zakon-za-horata-s-uvrezhdaniya,"ЗАКОН за хората с увреждания",4,true,2024-05-01,2024-05-05,,,laws/zakon-za-horata-s-uvrezhdaniya.json
3858846,42568,zakon-za-lichnata-pomosht,"ЗАКОН за личната помощ",4,true,2022-01-28,2022-01-01,,,laws/zakon-za-lichnata-pomosht.json
3923940,42575,zakon-za-prebroyavane-na-naselenieto-i-zhilishtniya-fond-v-republika-balgariya-prez-2021-g,"ЗАКОН за преброяване на населението и жилищния фонд в Република България през 2021 г.",4,true,2020-12-22,2020-12-26,,,laws/zakon-za-prebroyavane-na-naselenieto-i-zhilishtniya-fond-v-republika-balgariya-prez-2021-g.json
3929369,42577,zakon-za-prebroyavane-na-zemedelskite-stopanstva-v-republika-balgariya-prez-2020-g,"ЗАКОН за преброяване на земеделските стопанства в Република България през 2020 г.",4,true,2019-03-15,2019-03-19,,,laws/zakon-za-prebroyavane-na-zemedelskite-stopanstva-v-republika-balgariya-prez-2020-g.json
3935487,42579,zakon-za-socialnite-uslugi,"ЗАКОН за социалните услуги",4,true,2026-03-27,2026-03-27,,,laws/zakon-za-socialnite-uslugi.json
3946056,42580,zakon-za-zashtita-na-targovskata-tayna,"ЗАКОН за защита на търговската тайна",4,true,2019-04-05,2019-04-09,,,laws/zakon-za-zashtita-na-targovskata-tayna.json
4017044,42587,zakon-za-priznavane-izpalnenie-i-izprashtane-na-sadebni-aktove-za-nalagane-na-nakazanie-lishavane-ot-svoboda-ili-na-merk,"ЗАКОН за признаване, изпълнение и изпращане на съдебни актове за налагане на наказание лишаване от свобода или на мерки, включващи лишаване от свобода",4,true,2022-07-19,2022-07-23,,,laws/zakon-za-priznavane-izpalnenie-i-izprashtane-na-sadebni-aktove-za-nalagane-na-nakazanie-lishavane-ot-svoboda-ili-na-merk.json
4154010,42671,zakon-za-publichnite-predpriyatiya,"ЗАКОН за публичните предприятия",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-publichnite-predpriyatiya.json
